0.234	0.367	3.255	3.255
0.200	0.334	3.255	3.255
6.940	7.007	3.257	3.257
0.167	0.501	3.262	3.262
3.637	3.770	3.263	3.263
4.404	4.505	3.266	3.266
6.373	6.507	3.268	3.268
3.670	3.804	3.271	3.271
0.167	0.334	3.273	3.273
29.296	29.329	3.275	3.275
0.200	0.367	3.280	3.280
6.373	6.540	3.281	3.281
6.940	7.040	3.284	3.284
33.500	33.600	3.294	3.294
24.491	24.525	3.294	3.294
0.167	0.367	3.295	3.295
29.296	29.363	3.297	3.297
0.567	0.734	3.302	3.302
16.283	16.316	3.305	3.305
0.534	0.734	3.313	3.313
0.033	0.334	3.314	3.314
26.159	26.193	3.315	3.315
3.637	3.804	3.317	3.317
26.126	26.193	3.318	3.318
24.491	24.558	3.318	3.318
0.067	0.334	3.326	3.326
26.894	26.927	3.330	3.330
0.567	0.767	3.335	3.335
24.458	24.525	3.340	3.340
0.033	0.367	3.342	3.342
0.534	0.767	3.345	3.345
32.866	32.900	3.351	3.351
0.067	0.367	3.356	3.356
4.071	4.104	3.356	3.356
16.250	16.316	3.359	3.359
24.458	24.558	3.365	3.365
26.894	26.960	3.366	3.366
16.283	16.350	3.368	3.368
0.033	0.267	3.371	3.371
32.833	32.900	3.371	3.371
4.071	4.137	3.372	3.372
0.067	0.267	3.374	3.374
3.871	3.937	3.374	3.374
6.173	6.206	3.374	3.374
28.862	28.929	3.377	3.377
0.033	0.300	3.378	3.378
3.871	3.904	3.378	3.378
27.060	27.094	3.380	3.380
0.067	0.300	3.381	3.381
27.027	27.094	3.383	3.383
26.159	26.293	3.384	3.384
0.000	0.334	3.388	3.388
28.862	28.962	3.396	3.396
26.126	26.293	3.398	3.398
27.761	27.895	3.399	3.399
6.173	6.240	3.402	3.402
0.000	0.367	3.406	3.406
28.996	29.062	3.406	3.406
28.996	29.029	3.408	3.408
33.267	33.400	3.408	3.408
4.037	4.104	3.414	3.414
6.173	6.273	3.415	3.415
28.829	28.929	3.415	3.415
3.837	3.937	3.419	3.419
33.233	33.400	3.421	3.421
16.250	16.350	3.421	3.421
6.139	6.206	3.421	3.421
3.837	3.904	3.422	3.422
21.755	21.788	3.424	3.424
4.037	4.137	3.428	3.428
28.829	28.962	3.435	3.435
1.401	1.435	3.435	3.435
27.728	27.895	3.446	3.446
20.287	20.320	3.448	3.448
3.937	3.971	3.450	3.450
6.139	6.240	3.450	3.450
1.134	1.168	3.452	3.452
1.368	1.435	3.455	3.455
21.755	21.822	3.457	3.457
7.641	7.774	3.458	3.458
15.449	15.549	3.459	3.459
7.674	7.774	3.462	3.462
6.139	6.273	3.463	3.463
3.737	3.904	3.464	3.464
3.303	3.403	3.471	3.471
1.101	1.168	3.475	3.475
20.287	20.354	3.477	3.477
21.188	21.221	3.478	3.478
20.254	20.320	3.481	3.481
15.415	15.549	3.483	3.483
21.722	21.788	3.483	3.483
1.134	1.201	3.486	3.486
3.704	3.904	3.488	3.488
3.737	3.937	3.489	3.489
15.449	15.582	3.495	3.495
21.154	21.221	3.496	3.496
3.270	3.403	3.501	3.501
7.641	7.808	3.501	3.501
7.674	7.808	3.507	3.507
1.401	1.468	3.507	3.507
1.101	1.201	3.508	3.508
20.254	20.354	3.509	3.509
3.904	3.971	3.510	3.510
3.303	3.437	3.511	3.511
3.704	3.937	3.513	3.513
21.722	21.822	3.517	3.517
15.415	15.582	3.518	3.518
21.188	21.255	3.524	3.524
1.368	1.468	3.528	3.528
25.392	25.425	3.531	3.531
32.065	32.199	3.537	3.537
32.032	32.199	3.539	3.539
21.154	21.255	3.540	3.540
3.270	3.437	3.541	3.541
7.941	7.975	3.544	3.544
21.054	21.221	3.547	3.547
21.021	21.221	3.547	3.547
1.902	1.935	3.550	3.550
3.504	3.637	3.552	3.552
3.871	4.004	3.562	3.562
0.501	0.734	3.562	3.562
22.956	22.990	3.566	3.566
21.054	21.255	3.570	3.570
33.200	33.233	3.570	3.570
21.021	21.255	3.570	3.570
25.392	25.459	3.573	3.573
33.200	33.267	3.575	3.575
1.869	1.935	3.583	3.583
0.501	0.767	3.583	3.583
3.504	3.670	3.586	3.586
7.908	7.975	3.590	3.590
28.295	28.328	3.592	3.592
32.566	32.599	3.602	3.602
3.837	4.004	3.602	3.602
26.760	26.793	3.604	3.604
28.295	28.362	3.609	3.609
1.902	1.969	3.609	3.609
22.923	22.990	3.614	3.614
25.759	25.926	3.616	3.616
26.727	26.793	3.618	3.618
32.533	32.599	3.621	3.621
29.096	29.129	3.621	3.621
23.657	23.690	3.621	3.621
25.726	25.926	3.623	3.623
0.033	0.434	3.634	3.634
25.759	25.959	3.634	3.634
0.033	0.400	3.637	3.637
25.726	25.959	3.641	3.641
1.869	1.969	3.643	3.643
0.467	0.734	3.651	3.651
28.862	28.896	3.654	3.654
33.834	33.867	3.656	3.656
0.067	0.434	3.658	3.658
23.657	23.724	3.659	3.659
3.470	3.637	3.661	3.661
33.800	33.867	3.661	3.661
0.067	0.400	3.662	3.662
29.096	29.162	3.664	3.664
23.624	23.690	3.666	3.666
23.023	23.056	3.669	3.669
0.467	0.767	3.671	3.671
0.567	0.667	3.681	3.681
0.234	0.267	3.682	3.682
28.829	28.896	3.684	3.684
0.534	0.667	3.689	3.689
0.234	0.300	3.695	3.695
3.470	3.670	3.695	3.695
3.804	3.904	3.695	3.695
3.770	3.904	3.697	3.697
3.804	3.937	3.697	3.697
0.200	0.267	3.699	3.699
3.770	3.937	3.700	3.700
11.445	11.478	3.702	3.702
27.861	27.895	3.702	3.702
23.624	23.724	3.705	3.705
0.567	0.701	3.710	3.710
0.200	0.300	3.711	3.711
0.167	0.267	3.714	3.714
0.534	0.701	3.717	3.717
33.267	33.367	3.718	3.718
27.828	27.895	3.720	3.720
0.167	0.300	3.726	3.726
6.106	6.139	3.726	3.726
20.787	20.821	3.727	3.727
7.174	7.207	3.727	3.727
33.267	33.333	3.729	3.729
1.068	1.101	3.730	3.730
15.582	15.682	3.735	3.735
23.023	23.090	3.738	3.738
6.273	6.306	3.739	3.739
33.233	33.367	3.739	3.739
3.437	3.537	3.740	3.740
7.508	7.708	3.741	3.741
1.068	1.168	3.743	3.743
31.164	31.198	3.747	3.747
3.437	3.570	3.747	3.747
1.068	1.201	3.750	3.750
33.233	33.333	3.750	3.750
3.804	3.971	3.751	3.751
1.068	1.134	3.752	3.752
3.437	3.604	3.755	3.755
6.240	6.306	3.757	3.757
20.787	20.854	3.759	3.759
15.582	15.716	3.762	3.762
31.498	31.532	3.763	3.763
1.034	1.101	3.763	3.763
6.106	6.173	3.763	3.763
25.158	25.225	3.765	3.765
6.907	6.940	3.767	3.767
6.073	6.139	3.768	3.768
31.131	31.198	3.768	3.768
1.034	1.168	3.769	3.769
7.174	7.241	3.770	3.770
4.505	4.538	3.771	3.771
11.411	11.478	3.771	3.771
3.403	3.537	3.774	3.774
1.034	1.201	3.774	3.774
7.508	7.741	3.780	3.780
3.403	3.570	3.780	3.780
15.549	15.682	3.782	3.782
6.340	6.507	3.783	3.783
25.158	25.259	3.784	3.784
1.034	1.134	3.785	3.785
7.140	7.207	3.786	3.786
6.907	6.974	3.786	3.786
31.498	31.565	3.787	3.787
3.403	3.604	3.787	3.787
6.206	6.306	3.787	3.787
3.770	3.971	3.789	3.789
25.125	25.225	3.791	3.791
6.273	6.340	3.791	3.791
6.874	6.940	3.791	3.791
20.754	20.821	3.794	3.794
26.093	26.293	3.799	3.799
27.694	27.728	3.800	3.800
0.434	0.601	3.804	3.804
4.505	4.571	3.804	3.804
4.238	4.338	3.805	3.805
6.073	6.173	3.806	3.806
6.340	6.540	3.807	3.807
15.549	15.716	3.808	3.808
25.125	25.259	3.808	3.808
27.694	27.761	3.810	3.810
6.240	6.340	3.811	3.811
6.874	6.974	3.811	3.811
31.298	31.331	3.816	3.816
22.523	22.556	3.818	3.818
4.238	4.371	3.820	3.820
6.840	6.940	3.822	3.822
4.204	4.338	3.823	3.823
20.754	20.854	3.825	3.825
7.140	7.241	3.830	3.830
0.400	0.601	3.830	3.830
6.306	6.507	3.832	3.832
4.171	4.338	3.835	3.835
11.445	11.512	3.836	3.836
4.204	4.371	3.838	3.838
6.206	6.340	3.840	3.840
6.840	6.974	3.841	3.841
31.298	31.365	3.841	3.841
4.171	4.371	3.848	3.848
33.567	33.634	3.852	3.852
0.434	0.634	3.853	3.853
33.567	33.667	3.855	3.855
6.306	6.540	3.856	3.856
22.523	22.589	3.859	3.859
33.534	33.634	3.860	3.860
33.534	33.667	3.864	3.864
7.474	7.708	3.867	3.867
4.471	4.538	3.868	3.868
28.595	28.629	3.871	3.871
9.543	9.576	3.871	3.871
26.093	26.226	3.872	3.872
0.400	0.634	3.877	3.877
32.499	32.533	3.882	3.882
32.499	32.566	3.883	3.883
26.093	26.260	3.892	3.892
28.595	28.662	3.893	3.893
9.543	9.610	3.898	3.898
4.471	4.571	3.900	3.900
9.510	9.576	3.905	3.905
11.411	11.512	3.905	3.905
7.474	7.741	3.907	3.907
0.367	0.400	3.908	3.908
2.903	3.003	3.917	3.917
4.304	4.404	3.919	3.919
2.870	3.003	3.919	3.919
0.367	0.434	3.920	3.920
25.692	25.726	3.922	3.922
21.622	21.655	3.926	3.926
2.836	3.003	3.927	3.927
0.334	0.400	3.928	3.928
9.510	9.610	3.931	3.931
2.903	3.036	3.931	3.931
2.870	3.036	3.934	3.934
3.604	3.770	3.934	3.934
32.099	32.132	3.934	3.934
22.489	22.556	3.937	3.937
0.334	0.434	3.940	3.940
4.271	4.404	3.940	3.940
2.836	3.036	3.941	3.941
4.304	4.438	3.943	3.943
3.570	3.770	3.945	3.945
32.099	32.165	3.955	3.955
25.692	25.759	3.959	3.959
0.501	0.667	3.962	3.962
26.059	26.326	3.963	3.963
3.537	3.770	3.964	3.964
4.271	4.438	3.965	3.965
26.059	26.293	3.968	3.968
21.622	21.688	3.968	3.968
29.963	29.997	3.969	3.969
29.930	29.997	3.972	3.972
21.588	21.655	3.975	3.975
7.608	7.841	3.976	3.976
26.026	26.326	3.976	3.976
26.026	26.293	3.976	3.976
3.604	3.804	3.978	3.978
22.489	22.589	3.979	3.979
28.996	29.096	3.982	3.982
7.574	7.841	3.984	3.984
11.645	11.678	3.984	3.984
17.885	17.918	3.985	3.985
26.059	26.360	3.987	3.987
0.501	0.701	3.988	3.988
33.834	33.901	3.989	3.989
3.570	3.804	3.990	3.990
7.541	7.841	3.996	3.996
33.200	33.400	3.996	3.996
26.026	26.360	3.999	3.999
33.800	33.901	4.000	4.000
25.192	25.559	4.004	4.004
7.608	7.875	4.005	4.005
21.054	21.088	4.006	4.006
21.021	21.088	4.007	4.007
29.496	29.530	4.008	4.008
3.537	3.804	4.008	4.008
33.834	33.934	4.008	4.008
3.670	3.837	4.009	4.009
25.192	25.526	4.010	4.010
7.574	7.875	4.012	4.012
0.033	0.467	4.015	4.015
21.588	21.688	4.016	4.016
29.496	29.563	4.017	4.017
33.800	33.934	4.019	4.019
17.851	17.918	4.021	4.021
17.885	17.951	4.021	4.021
21.054	21.121	4.021	4.021
21.021	21.121	4.022	4.022
7.541	7.875	4.025	4.025
0.033	0.501	4.028	4.028
6.039	6.073	4.031	4.031
3.937	4.004	4.031	4.031
11.645	11.712	4.034	4.034
0.467	0.667	4.037	4.037
0.067	0.467	4.037	4.037
0.934	0.968	4.037	4.037
31.265	31.331	4.037	4.037
31.231	31.331	4.040	4.040
11.612	11.678	4.041	4.041
3.670	3.871	4.042	4.042
20.721	20.754	4.046	4.046
33.267	33.300	4.048	4.048
27.094	27.127	4.048	4.048
6.006	6.073	4.048	4.048
0.000	0.033	4.051	4.051
2.669	2.769	4.052	4.052
0.067	0.501	4.052	4.052
3.637	3.837	4.054	4.054
26.393	26.493	4.055	4.055
17.851	17.951	4.056	4.056
20.687	20.754	4.057	4.057
4.004	4.104	4.058	4.058
32.199	32.299	4.059	4.059
31.265	31.365	4.062	4.062
27.094	27.160	4.063	4.063
0.467	0.701	4.063	4.063
6.740	6.773	4.063	4.063
31.231	31.365	4.066	4.066
2.669	2.803	4.068	4.068
4.004	4.137	4.068	4.068
6.039	6.106	4.069	4.069
0.000	0.067	4.070	4.070
0.901	0.968	4.074	4.074
33.233	33.300	4.075	4.075
2.636	2.769	4.077	4.077
1.001	1.101	4.082	4.082
3.904	4.004	4.085	4.085
20.654	20.754	4.085	4.085
6.006	6.106	4.087	4.087
3.637	3.871	4.088	4.088
11.612	11.712	4.089	4.089
2.636	2.803	4.092	4.092
15.449	15.482	4.096	4.096
15.616	15.749	4.102	4.102
1.001	1.134	4.106	4.106
0.868	0.968	4.106	4.106
15.649	15.749	4.108	4.108
7.441	7.674	4.110	4.110
7.441	7.641	4.110	4.110
20.721	20.787	4.112	4.112
6.707	6.773	4.119	4.119
6.740	6.807	4.121	4.121
20.687	20.787	4.122	4.122
25.659	25.692	4.126	4.126
33.500	33.634	4.128	4.128
15.616	15.782	4.131	4.131
33.500	33.667	4.134	4.134
15.649	15.782	4.137	4.137
15.415	15.482	4.140	4.140
3.437	3.470	4.143	4.143
0.934	1.001	4.144	4.144
25.626	25.692	4.147	4.147
20.654	20.787	4.151	4.151
0.133	0.267	4.155	4.155
29.796	29.930	4.160	4.160
3.403	3.470	4.160	4.160
33.767	33.834	4.163	4.163
0.133	0.300	4.163	4.163
3.437	3.504	4.165	4.165
0.100	0.267	4.165	4.165
29.796	29.963	4.166	4.166
33.767	33.800	4.166	4.166
0.100	0.300	4.173	4.173
6.707	6.807	4.177	4.177
0.701	0.868	4.178	4.178
26.193	26.293	4.178	4.178
29.263	29.296	4.179	4.179
7.407	7.641	4.179	4.179
7.407	7.674	4.180	4.180
0.901	1.001	4.182	4.182
4.571	4.605	4.182	4.182
3.403	3.504	4.183	4.183
15.449	15.516	4.184	4.184
27.694	27.794	4.185	4.185
26.393	26.527	4.188	4.188
0.133	0.334	4.188	4.188
33.500	33.534	4.190	4.190
29.463	29.596	4.193	4.193
10.878	10.911	4.194	4.194
0.100	0.334	4.198	4.198
32.032	32.099	4.201	4.201
20.487	20.521	4.202	4.202
21.355	21.388	4.202	4.202
32.065	32.099	4.203	4.203
33.500	33.567	4.204	4.204
0.667	0.868	4.206	4.206
21.321	21.388	4.210	4.210
26.393	26.560	4.214	4.214
0.868	1.001	4.215	4.215
4.538	4.605	4.215	4.215
0.968	1.101	4.215	4.215
22.055	22.089	4.217	4.217
4.571	4.638	4.217	4.217
22.022	22.089	4.217	4.217
0.701	0.901	4.218	4.218
2.402	2.436	4.219	4.219
21.021	21.154	4.220	4.220
21.054	21.154	4.221	4.221
10.844	10.911	4.223	4.223
0.133	0.367	4.227	4.227
29.863	29.997	4.228	4.228
15.415	15.516	4.228	4.228
2.369	2.436	4.229	4.229
29.229	29.296	4.229	4.229
29.429	29.596	4.230	4.230
21.288	21.388	4.230	4.230
4.071	4.171	4.230	4.230
21.021	21.188	4.232	4.232
21.054	21.188	4.234	4.234
3.804	4.004	4.234	4.234
0.100	0.367	4.236	4.236
0.968	1.134	4.238	4.238
10.878	10.944	4.240	4.240
30.063	30.097	4.240	4.240
21.355	21.421	4.241	4.241
20.487	20.554	4.241	4.241
30.030	30.097	4.242	4.242
6.340	6.473	4.242	4.242
4.071	4.238	4.242	4.242
4.071	4.204	4.242	4.242
22.022	22.122	4.244	4.244
22.055	22.122	4.244	4.244
0.667	0.901	4.246	4.246
21.321	21.421	4.248	4.248
25.726	25.893	4.249	4.249
4.538	4.638	4.250	4.250
25.759	25.893	4.250	4.250
20.454	20.521	4.253	4.253
22.890	22.990	4.256	4.256
27.694	27.828	4.258	4.258
29.830	29.997	4.259	4.259
2.402	2.469	4.259	4.259
4.037	4.171	4.264	4.264
32.299	32.399	4.266	4.266
21.288	21.421	4.267	4.267
3.770	4.004	4.267	4.267
0.701	0.934	4.268	4.268
10.844	10.944	4.269	4.269
2.369	2.469	4.269	4.269
7.508	7.774	4.270	4.270
6.340	6.440	4.275	4.275
4.037	4.238	4.276	4.276
4.037	4.204	4.276	4.276
22.856	22.990	4.278	4.278
3.504	3.704	4.281	4.281
32.766	32.799	4.282	4.282
29.563	29.596	4.287	4.287
20.454	20.554	4.292	4.292
27.694	27.861	4.294	4.294
6.306	6.473	4.294	4.294
3.237	3.403	4.294	4.294
29.530	29.596	4.295	4.295
0.667	0.934	4.297	4.297
3.203	3.403	4.297	4.297
32.733	32.799	4.298	4.298
7.941	8.008	4.304	4.304
7.508	7.808	4.311	4.311
22.990	23.056	4.314	4.314
7.040	7.074	4.316	4.316
15.582	15.616	4.319	4.319
0.934	1.034	4.322	4.322
33.567	33.600	4.326	4.326
6.306	6.440	4.326	4.326
21.989	22.089	4.327	4.327
26.460	26.527	4.328	4.328
15.582	15.649	4.330	4.330
33.534	33.600	4.330	4.330
7.007	7.074	4.337	4.337
3.504	3.737	4.340	4.340
3.237	3.437	4.340	4.340
3.203	3.437	4.343	4.343
26.460	26.560	4.346	4.346
7.908	8.008	4.347	4.347
0.834	0.968	4.347	4.347
26.426	26.527	4.348	4.348
21.989	22.122	4.353	4.353
3.871	4.037	4.362	4.362
7.040	7.107	4.364	4.364
32.199	32.232	4.364	4.364
26.426	26.560	4.368	4.368
0.901	1.034	4.368	4.368
4.204	4.404	4.368	4.368
32.199	32.266	4.369	4.369
4.238	4.404	4.370	4.370
0.934	1.068	4.370	4.370
15.549	15.616	4.370	4.370
4.171	4.404	4.375	4.375
22.990	23.090	4.375	4.375
0.234	0.534	4.380	4.380
7.474	7.774	4.380	4.380
21.121	21.221	4.380	4.380
15.549	15.649	4.381	4.381
7.007	7.107	4.384	4.384
23.724	23.757	4.384	4.384
3.470	3.704	4.385	4.385
0.801	0.968	4.387	4.387
0.234	0.567	4.391	4.391
4.204	4.438	4.391	4.391
4.238	4.438	4.391	4.391
0.200	0.534	4.393	4.393
24.725	24.758	4.396	4.396
4.171	4.438	4.398	4.398
3.871	4.071	4.399	4.399
25.792	25.826	4.399	4.399
3.837	4.037	4.400	4.400
24.691	24.758	4.401	4.401
25.792	25.859	4.402	4.402
0.167	0.534	4.402	4.402
0.200	0.567	4.404	4.404
0.634	0.801	4.405	4.405
0.868	1.034	4.406	4.406
21.088	21.221	4.409	4.409
22.956	23.023	4.412	4.412
3.737	3.971	4.413	4.413
0.167	0.567	4.413	4.413
21.121	21.255	4.414	4.414
0.901	1.068	4.415	4.415
27.794	27.895	4.417	4.417
7.474	7.808	4.420	4.420
23.724	23.790	4.422	4.422
23.690	23.757	4.425	4.425
24.725	24.791	4.428	4.428
24.691	24.791	4.433	4.433
25.993	26.293	4.434	4.434
3.837	4.071	4.438	4.438
26.360	26.493	4.440	4.440
7.441	7.541	4.441	4.441
24.658	24.758	4.442	4.442
21.088	21.255	4.443	4.443
1.268	1.301	4.443	4.443
3.470	3.737	4.444	4.444
0.634	0.834	4.449	4.449
3.971	4.104	4.450	4.450
25.192	25.225	4.452	4.452
0.868	1.068	4.453	4.453
7.374	7.474	4.453	4.453
26.460	26.493	4.454	4.454
22.923	23.023	4.455	4.455
3.971	4.137	4.456	4.456
26.326	26.493	4.456	4.456
7.441	7.574	4.458	4.458
32.165	32.299	4.459	4.459
7.441	7.608	4.459	4.459
32.132	32.299	4.459	4.459
3.704	3.971	4.461	4.461
23.690	23.790	4.464	4.464
7.641	7.841	4.465	4.465
0.601	0.801	4.467	4.467
33.000	33.033	4.469	4.469
4.137	4.338	4.469	4.469
24.658	24.791	4.471	4.471
25.192	25.259	4.472	4.472
1.235	1.301	4.473	4.473
26.426	26.493	4.473	4.473
7.674	7.841	4.476	4.476
0.834	1.001	4.477	4.477
33.000	33.066	4.482	4.482
4.137	4.371	4.483	4.483
3.604	3.837	4.483	4.483
5.973	6.006	4.486	4.486
7.341	7.474	4.488	4.488
4.104	4.338	4.490	4.490
4.071	4.271	4.492	4.492
3.570	3.837	4.495	4.495
7.641	7.875	4.495	4.495
5.973	6.039	4.495	4.495
3.937	4.037	4.499	4.499
1.268	1.335	4.500	4.500
4.104	4.371	4.504	4.504
3.604	3.871	4.505	4.505
7.674	7.875	4.505	4.505
0.767	0.868	4.505	4.505
3.537	3.837	4.508	4.508
4.071	4.304	4.509	4.509
17.618	17.651	4.509	4.509
0.601	0.834	4.510	4.510
7.407	7.541	4.510	4.510
3.570	3.871	4.516	4.516
0.801	1.001	4.518	4.518
0.133	0.434	4.521	4.521
4.037	4.271	4.522	4.522
17.584	17.651	4.523	4.523
0.100	0.434	4.523	4.523
0.133	0.400	4.524	4.524
32.799	32.866	4.524	4.524
32.799	32.833	4.524	4.524
7.407	7.574	4.526	4.526
0.100	0.400	4.527	4.527
7.407	7.608	4.528	4.528
3.670	3.904	4.528	4.528
29.396	29.429	4.528	4.528
1.235	1.335	4.529	4.529
3.537	3.871	4.531	4.531
0.734	0.868	4.532	4.532
16.216	16.316	4.535	4.535
4.037	4.304	4.537	4.537
17.618	17.684	4.539	4.539
15.516	15.549	4.541	4.541
4.838	4.872	4.542	4.542
5.939	6.006	4.543	4.543
29.396	29.463	4.543	4.543
7.307	7.341	4.544	4.544
16.216	16.350	4.547	4.547
0.767	0.901	4.547	4.547
7.241	7.341	4.548	4.548
5.939	6.039	4.552	4.552
4.838	4.905	4.552	4.552
26.126	26.226	4.552	4.552
3.904	4.037	4.553	4.553
17.584	17.684	4.553	4.553
26.159	26.226	4.554	4.554
3.937	4.071	4.556	4.556
29.263	29.329	4.556	4.556
3.670	3.937	4.559	4.559
3.637	3.904	4.561	4.561
0.434	0.734	4.561	4.561
7.374	7.508	4.566	4.566
26.126	26.260	4.569	4.569
29.263	29.363	4.571	4.571
26.159	26.260	4.571	4.571
0.734	0.901	4.574	4.574
4.805	4.872	4.574	4.574
0.400	0.734	4.575	4.575
6.673	6.707	4.575	4.575
7.241	7.374	4.576	4.576
0.434	0.767	4.576	4.576
4.838	4.938	4.578	4.578
6.340	6.373	4.582	4.582
16.183	16.316	4.583	4.583
7.307	7.374	4.584	4.584
4.805	4.905	4.584	4.584
15.482	15.549	4.589	4.589
0.400	0.767	4.589	4.589
7.207	7.341	4.592	4.592
3.637	3.937	4.592	4.592
15.516	15.582	4.593	4.593
29.229	29.329	4.594	4.594
16.183	16.350	4.597	4.597
0.767	0.934	4.597	4.597
26.360	26.527	4.597	4.597
7.341	7.508	4.601	4.601
29.596	29.630	4.605	4.605
6.673	6.740	4.607	4.607
29.229	29.363	4.608	4.608
29.863	29.897	4.608	4.608
33.100	33.300	4.608	4.608
7.274	7.341	4.609	4.609
33.867	33.901	4.609	4.609
25.092	25.125	4.610	4.610
3.904	4.071	4.610	4.610
4.805	4.938	4.610	4.610
29.596	29.663	4.610	4.610
20.921	20.954	4.614	4.614
26.326	26.527	4.614	4.614
29.830	29.897	4.614	4.614
7.207	7.374	4.620	4.620
0.734	0.934	4.624	4.624
6.306	6.373	4.626	4.626
6.640	6.707	4.628	4.628
26.360	26.560	4.629	4.629
25.058	25.125	4.632	4.632
20.921	20.988	4.635	4.635
15.482	15.582	4.638	4.638
26.460	26.593	4.639	4.639
25.692	25.926	4.643	4.643
33.867	33.934	4.645	4.645
25.092	25.158	4.645	4.645
6.340	6.406	4.645	4.645
20.888	20.954	4.645	4.645
26.326	26.560	4.646	4.646
7.274	7.374	4.648	4.648
21.688	21.788	4.652	4.652
33.133	33.400	4.653	4.653
33.166	33.400	4.656	4.656
26.426	26.593	4.659	4.659
6.640	6.740	4.661	4.661
7.307	7.407	4.662	4.662
25.692	25.959	4.664	4.664
20.888	20.988	4.667	4.667
25.058	25.158	4.667	4.667
0.133	0.467	4.670	4.670
0.100	0.467	4.672	4.672
4.004	4.171	4.677	4.677
0.133	0.501	4.678	4.678
0.100	0.501	4.679	4.679
21.655	21.788	4.679	4.679
21.688	21.822	4.679	4.679
29.162	29.196	4.684	4.684
4.004	4.238	4.687	4.687
4.004	4.204	4.687	4.687
2.536	2.569	4.689	4.689
6.306	6.406	4.690	4.690
9.176	9.209	4.697	4.697
0.300	0.400	4.705	4.705
21.655	21.822	4.707	4.707
22.322	22.356	4.709	4.709
0.300	0.434	4.712	4.712
9.176	9.243	4.713	4.713
2.503	2.569	4.715	4.715
7.307	7.441	4.717	4.717
0.267	0.400	4.717	4.717
0.000	0.100	4.720	4.720
2.970	3.003	4.721	4.721
2.536	2.603	4.722	4.722
0.267	0.434	4.724	4.724
7.274	7.407	4.725	4.725
29.129	29.196	4.726	4.726
25.993	26.193	4.729	4.729
0.000	0.133	4.732	4.732
10.811	10.944	4.734	4.734
31.098	31.131	4.735	4.735
10.811	10.911	4.736	4.736
9.142	9.209	4.737	4.737
2.970	3.036	4.738	4.738
2.936	3.003	4.738	4.738
22.289	22.356	4.741	4.741
25.459	25.492	4.743	4.743
22.322	22.389	4.745	4.745
31.098	31.164	4.746	4.746
2.503	2.603	4.748	4.748
9.142	9.243	4.753	4.753
2.936	3.036	4.755	4.755
10.777	10.944	4.755	4.755
1.201	1.235	4.757	4.757
10.777	10.911	4.759	4.759
29.396	29.496	4.761	4.761
29.062	29.129	4.769	4.769
29.029	29.129	4.770	4.770
1.201	1.268	4.773	4.773
32.499	32.599	4.774	4.774
22.289	22.389	4.776	4.776
4.037	4.338	4.779	4.779
25.425	25.492	4.779	4.779
7.274	7.441	4.780	4.780
4.071	4.338	4.782	4.782
4.037	4.371	4.782	4.782
4.071	4.371	4.785	4.785
26.059	26.393	4.786	4.786
27.961	28.028	4.789	4.789
26.026	26.393	4.793	4.793
20.220	20.320	4.800	4.800
27.928	28.028	4.800	4.800
4.137	4.404	4.800	4.800
1.168	1.235	4.801	4.801
0.234	0.601	4.802	4.802
23.090	23.123	4.805	4.805
27.961	28.061	4.806	4.806
26.059	26.126	4.807	4.807
29.062	29.162	4.810	4.810
26.059	26.159	4.811	4.811
0.200	0.601	4.811	4.811
29.029	29.162	4.811	4.811
26.026	26.126	4.814	4.814
20.187	20.320	4.816	4.816
0.167	0.601	4.817	4.817
27.928	28.061	4.817	4.817
26.026	26.159	4.817	4.817
1.168	1.268	4.818	4.818
4.104	4.404	4.818	4.818
24.625	24.691	4.822	4.822
20.220	20.354	4.823	4.823
4.137	4.438	4.824	4.824
24.625	24.658	4.824	4.824
3.737	4.004	4.830	4.830
24.625	24.725	4.830	4.830
0.367	0.467	4.831	4.831
23.090	23.156	4.832	4.832
27.761	27.794	4.834	4.834
20.187	20.354	4.838	4.838
0.234	0.634	4.839	4.839
4.104	4.438	4.841	4.841
0.334	0.467	4.844	4.844
13.747	13.780	4.844	4.844
30.764	30.797	4.847	4.847
0.200	0.634	4.848	4.848
28.996	29.129	4.849	4.849
11.845	11.879	4.850	4.850
1.335	1.368	4.852	4.852
0.167	0.634	4.854	4.854
4.338	4.404	4.854	4.854
4.371	4.404	4.861	4.861
1.335	1.401	4.863	4.863
23.056	23.123	4.863	4.863
11.812	11.879	4.864	4.864
27.728	27.794	4.866	4.866
33.066	33.100	4.867	4.867
3.704	4.004	4.871	4.871
24.591	24.691	4.872	4.872
4.338	4.438	4.872	4.872
24.591	24.658	4.874	4.874
33.033	33.100	4.878	4.878
4.371	4.438	4.879	4.879
24.591	24.725	4.881	4.881
11.845	11.912	4.881	4.881
5.339	5.372	4.883	4.883
3.604	3.904	4.884	4.884
0.367	0.501	4.885	4.885
28.996	29.162	4.885	4.885
20.554	20.587	4.889	4.889
3.570	3.904	4.890	4.890
25.893	25.926	4.890	4.890
23.056	23.156	4.891	4.891
32.900	33.000	4.892	4.892
30.731	30.797	4.893	4.893
11.211	11.245	4.894	4.894
11.812	11.912	4.895	4.895
3.537	3.904	4.895	4.895
13.714	13.780	4.896	4.896
0.334	0.501	4.897	4.897
21.054	21.288	4.897	4.897
21.021	21.288	4.898	4.898
13.747	13.814	4.899	4.899
1.301	1.368	4.900	4.900
27.594	27.628	4.902	4.902
